setup::advancedtypes,17.320030264213692,6576
setup::casts,5.275739820422503,6575
setup::coalesce,16.455144509584326,6575
setup::constraintsddl,0.4758119120263126,6575
setup::constraintsinheritance,0.5126959684040503,4742
setup::constraintsschema,27.301386855862514,6575
setup::constraintsschemamigration,20.486738934711024,6575
setup::core,29.43137020399999,1
setup::datamigration,2.1697829767058514,6575
setup::datamigrationnonisolated,2.3403569660932257,6575
setup::ddl,0.4910694076956654,6575
setup::ddlextensions,0.615227273551985,6377
setup::ddlnonisolated,0.5054522039453989,6575
setup::delete,3.2897356370302693,6575
setup::dt,2.866746590349667,6575
setup::emailpassword,29.131512855999972,1
setup::enums,2.813571315658852,6575
setup::explain,18.7161554613977,6575
setup::expraliases,21.39401153780745,6575
setup::expressions,14.856379629362426,6575
setup::extpgcrypto,2.871528353563198,6575
setup::extpgtrgm,6.084763750278327,6575
setup::extpgunaccent,3.267659927664036,4301
setup::filter,15.959868058781762,6575
setup::for,21.549795979441903,6575
setup::ftsquery,9.45233065959666,6575
setup::ftsschema,0.5022907739707974,6575
setup::funccalls,0.5136179456208363,6575
setup::functions,16.34434213587792,6575
setup::functionsinline,0.484919842930964,3940
setup::functionsinlinetransaction,1.5474381408790345,2447
setup::globals,25.36830990706382,6575
setup::graphqlfunctional,19.776654190480166,6575
setup::graphqlinit,2.5098938990594712,6575
setup::graphqlmutation,19.736731990282166,6575
setup::graphqlschema,9.874694497979029,6575
setup::group,36.780502813201515,6575
setup::groupinternal,36.93185398285225,6575
setup::httpauth,0.5249666061227091,6381
setup::httpauthsystem,0.5016203261739528,6381
setup::httpedgeql,19.72723434813573,6575
setup::httpnotebook,2.528674859605924,6575
setup::httppermissions,26.21114432209922,2117
setup::indexes,0.5034036646171853,6575
setup::insert,18.60521287378056,6575
setup::introspection,15.451186865413561,6575
setup::json,2.9614466114520144,6575
setup::linkproperties,21.464084292686827,6575
setup::linktargetdeletedeclarative,11.596695489584183,6575
setup::linktargetdeletemigrations,11.605666760297808,6575
setup::linktoscalartypes,3.183302409668128,6575
setup::magiclink,29.558607972000004,1
setup::migrationrewrite,0.5279530471966539,6575
setup::migrationrewritenonisolated,0.6305571083739939,6575
setup::netschema,0.52472664246547,4460
setup::oauth,26.267984455000033,1
setup::permissions,25.66088848934887,2224
setup::pgdump01,5.657823140324128,6575
setup::pgdump02,24.835516101193143,6575
setup::pgdump03,7.374205822306935,6575
setup::pgdump04,2.9416238762562688,6575
setup::pgdump05,4.46520785874052,6575
setup::policies,23.799287792954498,6575
setup::protocol,0.5074842796066926,6575
setup::querystatssqloverbianry,0.5457700784253032,3059
setup::repeatablereadinsert,20.960496870475506,2652
